"SortID","SpeciesID","Taxon","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","flag","B-Code","IBI Sensitive Taxa"
275700.00,1843.00,"Monoculodes glyconicus","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Monoculodes","","glyconicus","J. L. Barnard 1962",0,,0
275750.00,1842.00,"Monoculodes latissimanus","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Monoculodes","","latissimanus","Stephensen 1931",0,,0
275900.00,5491.00,"Oediceropsis sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Oediceropsis","","","",0,,0
275950.00,1844.00,"Oediceropsis elsula","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Oediceropsis","","elsula","J. L. Barnard 1966",0,,0
276000.00,5575.00,"Pacifoculodes sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Pacifoculodes","","","",0,,0
276050.00,1845.00,"Pacifoculodes barnardi","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Pacifoculodes","","barnardi","Bousfield & Chevrier 1996",0,,0
276100.00,6386.00,"Westwoodilla sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Westwoodilla","","","",0,,0
276150.00,1846.00,"Westwoodilla tone","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Eusirida","Oedicerotoidea","Oedicerotidae","","","Westwoodilla","","tone","Jansen 2002",0,-35.90,0
276200.00,3080.00,"Liljeborgida","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","","","","","","","","",0,,0
276300.00,3045.00,"Synopioidea","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","","","","","","","",0,,0
276400.00,3639.00,"Synopiidae","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","","","","",0,,0
276500.00,4225.00,"Bruzelia sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Bruzelia","","","",0,,0
276550.00,1847.00,"Bruzelia tuberculata","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Bruzelia","","tuberculata","G. O. Sars 1883",0,,0
276600.00,4817.00,"Garosyrrhoe sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Garosyrrhoe","","","",0,,0
276650.00,1848.00,"Garosyrrhoe bigarra","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Garosyrrhoe","","bigarra","(J. L. Barnard 1962)",0,,0
276700.00,5267.00,"Metatiron sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Metatiron","","","",0,,0
276750.00,1849.00,"Metatiron tropakis","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Metatiron","","tropakis","(J. L. Barnard 1972)",0,,0
276800.00,6216.00,"Syrrhoe sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Syrrhoe","","","",0,,0
276850.00,1850.00,"Syrrhoe crenulata","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Syrrhoe","","crenulata","Göes 1866",0,,0
276900.00,1851.00,"Syrrhoe longifrons","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Syrrhoe","","longifrons","Shoemaker 1964",0,,0
276950.00,1852.00,"Syrrhoe sp A","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Syrrhoe","","sp A","SCAMIT 1987 §",0,,0
277100.00,6285.00,"Tiron sp","ARTHROPODA","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","Liljeborgida","Synopioidea","Synopiidae","","","Tiron","","","",0,,0
